unmittelbare Anstellung,Q506999,,Q-1770 Person,1773,1774,neu / weg / unverändert / andere Quali,Qualifikation 1,Qualifikation 2,Qualifikation 3,Qualifikation 4,,Ort,Titel,Adlesrang,Vorname1,Vorname2,Vorname3,Vorname4,Vorname5,Nachname
Stadt-Miniserium zu Altenburg,Q506758,,,,,weg,Garnisonsprediger,,,,,,,,,,,,,
Stadt-Miniserium zu Altenburg,Q506758,,Q507424,,,weg,Waisenhausprediger,,,,,,,,,,,,,
Stadt-Miniserium zu Altenburg,Q506759,,,,Christian Friedrich Sättler,neu,Waisenhausprediger,,,,,,,,Christian,Friedrich,,,,Sättler
Stadt-Miniserium zu Altenburg,Q506758,,Q507509,Johann Caspar Scheller,Johann Caspar Scheller,unverändert,Collaborator,,,,,,,,,,,,,
Stadt-Miniserium zu Altenburg,Q506758,,Q507725,,,weg,Collaborator,,,,,,,,,,,,,
Stadt-Miniserium zu Altenburg,Q506758,,,Wilhelm Ernst Schmeißer,Wilhelm Ernst Schmeißer,unverändert,Collaborator,,,,,,,,,,,,,
Stadt-Miniserium zu Altenburg,Q506758,,,Johann Gottfried Krebs,Johann Gottfried Krebs,unverändert,Cantor,,,,,,,,,,,,,
Stadt-Miniserium zu Altenburg,Q506758,,Q507340,,,weg,Cantor,,,,,,,,,,,,,
Stadt-Miniserium zu Altenburg,Q506758,,Q507336,Johann David Schreiter,Johann David Schreiter,unverändert,Organist bei der Stadtkirche,,,,,,,,,,,,,
Stadt-Miniserium zu Altenburg,Q506758,,Q507703,Carl Friedrich Stöhr,Carl Friedrich Stöhr,unverändert,Stifts-Cantor,,,,,,,,,,,,,
Stadt-Miniserium zu Altenburg,Q506758,,Q507438,Johann Christian Rhenig,Johann Christian Rhenig,unverändert,Stadtkirchner,,,,,,,,,,,,,
Stadt-Miniserium zu Altenburg,Q506758,,Q507569,Johann Friedrich Käßler,Johann Friedrich Käßler,unverändert,Hospitalkirchner,,,,,,,,,,,,,
Stadt-Miniserium zu Altenburg,Q506758,,Q507365,Johann Gottlob Becker,Johann Gottlob Becker,unverändert,Consistorial-Kanzellist,Hospital-Vorsteher,Kastenschreiber,,,,,,,,,,,
Stadt-Miniserium zu Altenburg,Q506758,,,Johann Wilhelm Günther,Johann Wilhelm Günther,unverändert,Karsten-Vorsteher,,,,,,,,,,,,,
Stadt-Miniserium zu Altenburg,Q506758,,Q507179,Carl Heinrich Klein,Carl Heinrich Klein,unverändert,Karstendiener,,,,,,,,,,,,,
Stadt-Miniserium zu Altenburg,Q506758,,Q507393,Johann George Saul,Johann George Saul,unverändert,Hoftürmer,,,,,,,,,,,,,
Stadt-Miniserium zu Altenburg,Q506758,,Q507605,Christian Gottlieb Grunert,Christian Gottlieb Grunert,unverändert,Stadt-Türmer,,,,,,,,,,,,,
Stadt-Miniserium zu Altenburg,Q506758,,Q507508,Johann Benjamin Schmutzler,Johann Benjamin Schmutzler,unverändert,Stadt-Türmer,,,,,,,,,,,,,
Stadt-Miniserium zu Altenburg,Q506758,,,Gottraud Lebrecht Borth,Gottraud Lebrecht Borth,unverändert,Stadt-Türmer,,,,,,,,,,,,,
Stadt-Miniserium zu Altenburg,Q506758,,Q507500,,,weg,Stadt-Türmer,,,,,,,,,,,,,
Bürgermeister und Rath zu Altenburg,Q506873,,Q507221,Christian Ernst Eilhard,Christian Ernst Eilhard,unverändert,Commissions-Rath,Hof-Advocat,Bürgermeister,Ober-Steuereinnehmer,,,,,,,,,,
Bürgermeister und Rath zu Altenburg,Q506873,,Q507642,Johann Gottfried Bachmann,Johann Gottfried Bachmann,unverändert,Hof-Advocat,Bürgermeister,Ober-Steuereinnehmer,,,,,,,,,,,
Bürgermeister und Rath zu Altenburg,Q506873,,Q507661,Samuel Windisch,Samuel Windisch,unverändert,R.B. Stadtvoigt,Hospital-Vorsteher,,,,,,,,,,,,
Bürgermeister und Rath zu Altenburg,Q506873,,Q507059,Johann Heinrich Lorenz,Johann Heinrich Lorenz,unverändert,Stadtrichter,R.B.,,,,,,,,,,,,
Bürgermeister und Rath zu Altenburg,Q506873,,Q513403,,,weg,Viece-Stadtvoigt,,,,,,,,,,,,,
Bürgermeister und Rath zu Altenburg,Q506873,,Q507813,,,weg,R.B.,,,,,,,,,,,,,
Bürgermeister und Rath zu Altenburg,Q506873,,Q507439,Christoph Friedrich Elben,Christoph Friedrich Elben,unverändert,R.B.,,,,,,,,,,,,,
Bürgermeister und Rath zu Altenburg,Q506873,,Q507399,Johann Gottfried Damaschke,Johann Gottfried Damaschke,unverändert,R.B.,Raths-Cämmerer,,,,,,,,,,,,
Bürgermeister und Rath zu Altenburg,Q506873,,Q513387,Johann Wilhelm Günther,Johann Wilhelm Günther,unverändert,R.B.,Kasten-Vorsteher,,,,,,,,,,,,
Bürgermeister und Rath zu Altenburg,Q506873,,Q507513,Johann Gottfried Röger,Johann Gottfried Röger,unverändert,R.B.,,,,,,,,,,,,,
Bürgermeister und Rath zu Altenburg,Q506873,,Q507888,Carl Gotthelf Seyfarth,Carl Gotthelf Seyfarth,unverändert,R.B.,,,,,,,,,,,,,
Bürgermeister und Rath zu Altenburg,Q506873,,,Isaac Hohl,Isaac Hohl,unverändert,R.B.,,,,,,,,,,,,,
Bürgermeister und Rath zu Altenburg,Q506873,,,Friedrich Wilhelm Schemel,Friedrich Wilhelm Schemel,unverändert,R.B.,,,,,,,,,,,,,
Bürgermeister und Rath zu Altenburg,Q506873,,,Johann Daniel Lommer,Johann Daniel Lommer,unverändert,R.B.,,,,,,,,,,,,,
Bürgermeister und Rath zu Altenburg,Q506873,,,Carl Heinrich Börner,Carl Heinrich Börner,unverändert,R.B.,,,,,,,,,,,,,
Stadt-Schreiberei,Q506933,,Q507189,Friedrich Severin Christian Vater,Friedrich Severin Christian Vater,unverändert,Stadt-Syndicus,Hofadvokat,,,,,,,,,,,,
Stadt-Schreiberei,Q506933,,Q507585,Christian Gottfried Leithold,Christian Gottfried Leithold,unverändert,Stadt-Schreiber,Hofadvokat,,,,,,,,,,,,
Stadt-Schreiberei,Q506933,,Q507892,Johann Christian Hempel,Johann Christian Hempel,unverändert,Raths-Actuarius,Hofadvokat,,,,,,,,,,,,
Stadt-Schreiberei,Q506933,,Q507516,Friedrich August Jenigen,Friedrich August Jenigen,unverändert,Copist,Gegen-Schreiber bei der Leihaus-Casse,,,,,,,,,,,,
Übrige bei dem Rath und der Stadt in Bedienung stehende Personen,Q506900,,,Georg Heinrich Königsdörfer,Georg Heinrich Königsdörfer,unverändert,Hof-Medicus,Stadt-Physikkus,,,,,Dr.,,,,,,,
Übrige bei dem Rath und der Stadt in Bedienung stehende Personen,Q506900,,,,,weg,Vice-Stadt-Physikkus,,,,,,,,,,,,,
Übrige bei dem Rath und der Stadt in Bedienung stehende Personen,Q506900,,Q507059,Johann Heinrich Lorenz,Johann Heinrich Lorenz,unverändert,Pflaster-Geleits Einnehmer,,,,,,,,,,,,,
Übrige bei dem Rath und der Stadt in Bedienung stehende Personen,Q506900,,Q507439,Christoph Friedrich Elben,Christoph Friedrich Elben,andere Qualli,Rechnungsführer bey Militär-Schuld-Kasse,,,,,,,,,,,,,
Übrige bei dem Rath und der Stadt in Bedienung stehende Personen,Q506900,,,Johann Gottfried Roger,Johann Gottfried Röger,unverändert,Einehmer bei der Laternen-Kasse,,,,,,,,,,,,,
Übrige bei dem Rath und der Stadt in Bedienung stehende Personen,Q506900,,,Carl Gotthelf Seyfarth,Carl Gotthelf Seyfarth,unverändert,Einehmer bei der Einquartierungs-Kasse,,,,,,,,,,,,,
Übrige bei dem Rath und der Stadt in Bedienung stehende Personen,Q506900,,Q507327,Georgius Pfauder,Georgius Pfauder,unverändert,Raths-Chirurgus,,,,,,,,,,,,,
Gymnasium illustre zu Altenburg,Q506935,,Q507196,Johann Gottfried Mörlin,Johann Gottfried Mörlin,unverändert,Gymnasii Director,,,,,,,,,,,,,
Gymnasium illustre zu Altenburg,Q506935,,Q507948,M. Samuel Benjamin Reichel,M. Samuel Benjamin Reichel,unverändert,Vice-Director,,,,,,,,,,,,,
Gymnasium illustre zu Altenburg,Q506935,,Q507576,M. Christian Friedrich Bördner,M. Christian Friedrich Bördner,unverändert,Professor I,,,,,,,,,,,,,
Gymnasium illustre zu Altenburg,Q506935,,,Christian Heinrich Lorentz,Christian Heinrich Lorentz,unverändert,Professor II,,,,,,,,,,,,,
Gymnasium illustre zu Altenburg,Q506935,,Q507846,,,unverändert,Lector Liguae Gatticae,,,,,,,,,,,,,
Gymnasium illustre zu Altenburg,Q506935,,Q507333,,,weg,Cator,Tertius,,,,,,,,,,,,
Gymnasium illustre zu Altenburg,Q506935,,Q507722,Martin Ludwig Hauschild,Martin Ludwig Hauschild,unverändert,Tertius,Baccalaureus  superior,,,,,,,,,,,,
Gymnasium illustre zu Altenburg,Q506935,,Q507636,M Johann Gottfried Oehme,M Johann Gottfried Oehme,unverändert,Baccalaureus inferidor,,,,,,,,,,,,,
,,,,,David Souchard,neu,Lector linguae gall,,,,,,,,David,,,,,Souchard
Gymnasium illustre zu Altenburg,Q506935,,Q507827,Johann David Jude,Johann David Jude,unverändert,Collaborator  superior,,,,,,,,,,,,,
Gymnasium illustre zu Altenburg,Q506935,,Q507569,Johann Friedrich Käßler,Johann Friedrich Käßler,unverändert,Collaborator inferidor,,,,,,,,,,,,,
Militar-Etat bei den beiden Herzogtmern Gotha und Altenburg,Q506789,,Q507000,,,weg,Obister vom Leib-Regiment,,,,,,General-Leutnant,,,,,,,
Militar-Etat bei den beiden Herzogtmern Gotha und Altenburg,Q506789,,,,,weg,General Major,,,,,,,,,,,,,
Militar-Etat bei den beiden Herzogtmern Gotha und Altenburg,Q506789,,Q507660,,,weg,Obister eines Drragoner-Regiments,,,,,,General-Leutnant,,,,,,,
Militar-Etat bei den beiden Herzogtmern Gotha und Altenburg,Q506789,,Q507815,,,weg,,,,,,,General-Major,,,,,,,
Obristen,Q506802,,Q507965,Heinrich Gottlob von Hagenest,Heinrich Gottlob von Hagenest,unverändert,General Major,,,,,,,,,,,,,
Obristen,Q506802,,,August zu Sachsen-Gotha,August zu Sachsen-Gotha,unverändert,General Leutnant,,,,,,,,,,,,,
Obristen,Q506802,,Q507991,Heinrich Gottfried von Selzer,Heinrich Gottfried von Selzer,unverändert,General Major,,,,,,,,,,,,,
Obristen,Q506802,,Q507319,Carl Hanniball von Schmerzing,Carl Hanniball von Schmerzing,unverändert,General Major,,,,,,Freiherr,,,,,,,
Obristen,Q506802,,Q507976,Otto Adolph von Weyhe,Otto Adolph von Weyhe,unverändert,General Major,,,,,,,,,,,,,
Obristen,Q506802,,,,,weg,,,,,,,,,,,,,,
Obristleutnants,Q506805,,Q507029,,,weg,,,,,,,,,,,,,,
Obristleutnants,Q506805,,Q507389,,,weg,,,,,,,,,,,,,,
Obristleutnants,Q506805,,Q507665,,,weg,,,,,,,,,,,,,,
Obristleutnants,Q506805,,Q507711,,,weg,,,,,,,,,,,,,,
Obristleutnants,Q506805,,,,,weg,,,,,,,,,,,,,,
Obristleutnants,Q506805,,Q507476,Christian Gottfried Wunder,Christian Gottfried Wunder,unverändert,,,,,,,,,,,,,,
Obristleutnants,Q506805,,Q507742,,,weg,,,,,,,,,,,,,,
Obristleutnants,Q506805,,,,,weg,,,,,,,,,,,,,,
Obristleutnants,Q506805,,,Heinrich Wilhelm von Urtterodt,Heinrich Wilhelm von Urtterodt,unverändert,,,,,,,,,,,,,,
Obristleutnants,Q506805,,Q507700,,,weg,,,,,,,,,,,,,,
Obristleutnants,Q506805,,Q507697,,,weg,,,,,,,,,,,,,,
Obristleutnants,Q506805,,Q507688,,,weg,,,,,,,,,,,,,,
Obristleutnants,Q506805,,Q507671,,,weg,,,,,,,,,,,,,,
Obristleutnants,Q506805,,Q28052,August von Berbisdorf,August von Berbisdorf,unverändert,Cammerherr,Schloß Kommendan,Stadt Kommendant,,,,,,,,,,,
Obristleutnants,Q506805,,,,,weg,,,,,,,,,,,,,,
Obristleutnants,Q506805,,,,,weg,,,,,,,,,,,,,,
Obristleutnants,Q506805,,,,,weg,,,,,,,,,,,,,,
Obristleutnants,Q506805,,,,,weg,,,,,,,,,,,,,,
Obristleutnants,Q506805,,,,,weg,,,,,,,,,,,,,,
Obristleutnants,Q506805,,,Carl Wilhelm von Basold,Carl Wilhelm von Basold,unverändert,,,,,,,,,,,,,,
Obristleutnants,Q506805,,,,,weg,,,,,,,,,,,,,,
Obristleutnants,Q506805,,,,,weg,Cammerjungker,,,,,,,,,,,,,
Obristleutnants,Q506805,,,Johann Christoph Westhof,Johann Christoph Westhof,unverändert,,,,,,,,,,,,,,
Obristleutnants,Q506805,,Q474,Christian Georg von Hellmolt,Christian Georg von Hellmolt,unverändert,Cammerherr,Comendant der Leibgarde zu Pferd,,,,,,,,,,,,
Obristleutnants,Q506805,,,Johann Friedrich Philipp Rheingraf von Salm,Johann Friedrich Philipp Rheingraf von Salm,unverändert,,,,,,,,,,,,,,
Obristleutnants,Q506805,,,Carl Wilhelm von der  Borch,,weg,Cammerherr,,,,,,,,,,,,,
Obristleutnants,Q506805,,,Ludwig Benjamin von Sangy,Ludwig Benjamin von Sangy,unverändert,Cammerherr,,,,,,,,,,,,,
Obristleutnants,Q506805,,,August Geyer von Geyersberg,August Geyer von Geyersberg,unverändert,Cammerherr,,,,,,,,,,,,,
Obristleutnants,Q506805,,,Christoph Gottlieb von der Gabelenz,Christoph Gottlieb von der Gabelenz,unverändert,,,,,,,,,,,,,,
Obristleutnants,Q506805,,,Johann Christian Beyer,Johann Christian Beyer,unverändert,,,,,,,,,,,,,,
Obristleutnants,Q506805,,,Johann Ludwig Ernst von Basold,Johann Ludwig Ernst von Basold,unverändert,,,,,,,,,,,,,,
Obristleutnants,Q506805,,,Balthasar Freyherr von Campenhausen,Balthasar Freyherr von Campenhausen,unverändert,,,,,,,,,,,,,,
Obristleutnants,Q506805,,Q507100,,,weg,,,,,,,General-Major,,,,,,,
Obristleutnants,Q506805,,,,,weg,,,,,,,,,,,,,,
Obristleutnants,Q506805,,Q507029,,,weg,,,,,,,Obrist-Leutnant,,,,,,,
Obristleutnants,Q506805,,Q507825,,,weg,,,,,,,Hauptmann,,,,,,,
Obristleutnants,Q506805,,Q507680,,,weg,,,,,,,Hauptmann,,,,,,,
Obristleutnants,Q506805,,Q28052,,,weg,Cammerherr,,,,,,Cammerherr,,,,,,,
Obristleutnants,Q506805,,,Maximilian Albrecht von Wangenheim,,unverändert,,,,,,,,,,,,,,
Obristleutnants,Q506805,,,,Carl Wilhelm von der Borch,neu,Cammerherr,,,,,,,,Carl,Wilhelm,,,,von der Borch
Obristleutnants,Q506805,,,Johann Ernst Baumbach,Johann Ernst Baumbach,unverändert,,,,,,,,,,,,,,
Obristleutnants,Q506805,,,Georg August Wilhelm Schrader,,unverändert,,,,,,,,,,,,,,
Obristleutnants,Q506805,,,Johann Reinhard von Greiffenberg,Johann Reinhard von Greiffenberg,unverändert,,,,,,,,,,,,,,
March-Commissarii,Q506835,,,,,weg,Cammerherr,,,,,,,,,,,,,
March-Commissarii,Q506835,,,,,weg,Hauptmann,,,,,,,,,,,,,
March-Commissarii,Q506835,,,,,weg,Hauptmann,,,,,,,,,,,,,
March-Commissarii,Q506835,,,,,weg,Oberstleutnant,,,,,,,,,,,,,
March-Commissarii,Q506835,,,,,weg,Oberstster,,,,,,,Freyherr,,,,,,
March-Commissarii,Q506835,,,,,weg,Cammerherr,Oberstleutnant,,,,,,,,,,,,
Majors,Q506833,,Q507099,,,weg,Cammerherr,,,,,,,,,,,,,
Majors,Q506833,,Q507989,,,weg,,,,,,,,,,,,,,
Majors,Q506833,,,,,,,,,,,,,,,,,,,
Majors,Q506833,,Q507754,,,weg,Cammerjunker,,,,,,,,,,,,,
Majors,Q506833,,,,,,,,,,,,,,,,,,,
Majors,Q506833,,Q507801,Hanß Christoph von Taubenheim,Hanß Christoph von Taubenheim,unverändert,,,,,,,,,,,,,,
Majors,Q506833,,Q507303,,,weg,,,,,,,,,,,,,,
Majors,Q506833,,Q507799,,,weg,,,,,,,,,,,,,,
Majors,Q506833,,Q507713,,,weg,,,,,,,,,,,,,,
Majors,Q506833,,Q507720,,,weg,,,,,,,,,,,,,,
Majors,Q506833,,Q507305,,,weg,,,,,,,,,,,,,,
Majors,Q506833,,Q507002,,,weg,Major,,,,,,,,,,,,,
Majors,Q506833,,,,,weg,Major,,,,,,,,,,,,,
Majors,Q506833,,Q507323,,,weg,Major,,,,,,,,,,,,,
Majors,Q506833,,Q507843,,,weg,Cammerherr,,,,,,,,,,,,,
Majors,Q506833,,,,,weg,Major,,,,,,,,,,,,,
Majors,Q506833,,,Johann Ludwig Ernst Scheper,,weg,Major,,,,,,,,,,,,,
Majors,Q506833,,,Carl Friedrich von Müssling,,weg,Major,,,,,,,,,,,,,
Majors,Q506833,,,Wihelm Otto von Ziegler,,weg,Major,,,,,,,,,,,,,
Majors,Q506833,,,Johann Bartholomäus Orphal,Johann Bartholomäus Orphal,unverändert,,,,,,,,,,,,,,
Majors,Q506833,,,Friedrich Carl Wilhelm vo Kessel,Friedrich Carl Wilhelm vo Kessel,unverändert,,,,,,,,,,,,,,
Majors,Q506833,,,Johann Carl Schleicher,Johann Carl Schleicher,unverändert,,,,,,,,,,,,,,
Majors,Q506833,,,Johann Gottfried Rischwitz,Johann Gottfried Rischwitz,unverändert,,,,,,,,,,,,,,
Majors,Q506833,,,Siegmund Ferdinand von Konarsty,,weg,Major,,,,,,,,,,,,,
Majors,Q506833,,,Johann Maximilian von Linsing,,weg,Major,,,,,,,,,,,,,
Majors,Q506833,,,,,weg,Cammerherr,Major,,,,,,,,,,,,
March -Commissarii,Q506835,,,Hannß Carl von Kirchbach,Hannß Carl von Kirchbach,unverändert,Hauptmann,,,,,,,,,,,,,
March -Commissarii,Q506835,,,Maximilian Albrecht von Wangenheim,,weg,Obrist-Leutnant,,,,,,,,,,,,,
March -Commissarii,Q506835,,,Friedrich Carl von Seckendorf,Friedrich Carl von Seckendorf,unverändert,Oberster,,,,,,Freyherr,,,,,,,
March -Commissarii,Q506835,,,Friedrich Wilhelm von Kessel,Friedrich Wilhelm von Kessel,unverändert,Cammerherr,Obrist-Leutnant,,,,,,,,,,,,
Hauptleute von der Infantrie,Q506792,,Q507899,Johann Andreas Richtsteiger,,weg,Platz-Adjudant,Regiments-Quartiermeister,,,,,,,,,,,,
Hauptleute von der Infantrie,Q506792,,Q28053,,,weg,,,,,,,,,,,,,,
Hauptleute von der Infantrie,Q506792,,Q507907,,,weg,Major,,,,,,,,,,,,,
Hauptleute von der Infantrie,Q506792,,Q507446,Johann Gottlob Siegfrieden,,weg,,,,,,,,,,,,,,
Hauptleute von der Infantrie,Q506792,,Q507987,,,weg,,,,,,,,,,,,,,
Hauptleute von der Infantrie,Q506792,,,Christian Carl von Werthern,Christian Carl Freyherr von Werthern,unverändert,,,,,,,Freyherr,,,,,,,
,,,,,Dietrich Sporgius,neu,,,,,,,,,Dietrich,,,,,Sporgius
,,,,,Johann Ludwig Ernst Schepper,neu,,,,,,,,,Johann,Ludwig,Ernst,,,Schepper
,,,,,Carl Friedrich von Müffling,neu,,,,,,,,,Carl,Friedrich,,,,von Müffling
,,,,,Wilhelm Otto von Ziegler,neu,,,,,,,,,Wilhelm,Otto,,,,von Ziegler
,,,,,Siegmund Ferdinand von Kanarsky,neu,,,,,,,,,Siegmund,Ferdinand,,,,von Kanarsky
,,,,,Johann Maximilian von Linsing,neu,Cammerherr,,,,,,,,Johann,Maximilian,,,,von Linsing
Hauptleute von der Infantrie,Q506792,,,Carl Bernhard Heinrich von Wangenheim,Carl Bernhard Heinrich von Wangenheim,unverändert,,,,,,,,,,,,,,
Hauptleute von der Infantrie,Q506792,,,Gotthard von Baranoff,Gotthard von Baranoff,unverändert,,,,,,,,,,,,,,
Hauptleute von der Infantrie,Q506792,,,Adam von Baranoff,Adam von Baranoff,unverändert,,,,,,,,,,,,,,
Hauptleute von der Infantrie,Q506792,,,Friedrich Carl von Bendeleben,Friedrich Carl von Bendeleben,unverändert,,,,,,,,,,,,,,
Hauptleute von der Infantrie,Q506792,,,Heinrich August Meister,Heinrich August Meister,unverändert,,,,,,,,,,,,,,
Hauptleute von der Infantrie,Q506792,,,Johann Gustav Köhler,Johann Gustav Köhler,unverändert,,,,,,,,,,,,,,
Hauptleute von der Infantrie,Q506792,,Q507952,Georg Gottfried Reichmann,Georg Gottfried Reichmann,unverändert,,,,,,,,,,,,,,
Hauptleute von der Infantrie,Q506792,,Q507767,,,weg,,,,,,,,,,,,,,
Hauptleute von der Infantrie,Q506792,,Q507848,Georg Adolph von Zengen,Georg Adolph von Zengen,unverändert,,,,,,,,,,,,,,
Majors,Q506833,,Q507684,Hanß Julius von Kirchbach,Hanß Julius von Kirchbach,unverändert,,,,,,,,,,,,,,
Majors,Q506833,,,Ernst Christian Anton Wurmb,Ernst Christian Anton Wurmb,unverändert,,,,,,,,,,,,,,
Majors,Q506833,,,Christian Thilo von Schierbrand,Christian Thilo von Schierbrand,unverändert,,,,,,,,,,,,,,
Majors,Q506833,,,Johann Adolph von Henning,Johann Adolph von Henning,unverändert,,,,,,,,,,,,,,
Hauptleute von der Infantrie,Q506792,,,,Johann Andreas Richtsteiger,neu,Platz Adjutant,Regiments-Quartiermeister,,,,,,,Johann,Andreas,,,,Richtsteiger
Hauptleute von der Infantrie,Q506792,,,,Johann Gottlieb Siegfrieden,neu,,,,,,,,,Johann,Gottlieb,,,,Siegfrieden
Hauptleute von der Infantrie,Q506792,,,,Christian Carl Freyherr von Werther,neu,,,,,,,Freyherr,,Christian,Carl,,,,von Werther
Hauptleute von der Infantrie,Q506792,,,Johann Heinrich Heumann,Johann Heinrich Heumann,unverändert,Kriegs-Commissarius,,,,,,,,,,,,,
Hauptleute von der Infantrie,Q506792,,,Johann August Sickel,Johann August Sickel,unverändert,,,,,,,,,,,,,,
Hauptleute von der Infantrie,Q506792,,,Georg Carl Ziegler,Georg Carl Ziegler,unverändert,,,,,,,,,,,,,,
Hauptleute von der Infantrie,Q506792,,Q507930,Friedrich Egidius Rauch,Friedrich Egidius Rauch,unverändert,,,,,,,,,,,,,,
Hauptleute von der Infantrie,Q506792,,Q507785,,,weg,,,,,,,,,,,,,,
Hauptleute von der Infantrie,Q506792,,,,,weg,,,,,,,,,,,,,,
Hauptleute von der Infantrie,Q506792,,Q507306,Wilhelm Christian von Geißheim,Wilhelm Christian von Geißheim,unverändert,,,,,,,,,,,,,,
Hauptleute von der Infantrie,Q506792,,Q507744,Johann von Buttlar,Johann von Buttlar,unverändert,,,,,,,,,,,,,,
Hauptleute von der Infantrie,Q506792,,Q507723,,,weg,,,,,,,,,,,,,,
Hauptleute von der Infantrie,Q506792,,Q507909,,,weg,,,,,,,,,,,,,,
Hauptleute von der Infantrie,Q506792,,Q507505,Johann Wilhelm Schmöger,Johann Wilhelm Schmöger,unverändert,,,,,,,,,,,,,,
Hauptleute von der Infantrie,Q506792,,Q507310,,,weg,,,,,,,,,,,,,,
Hauptleute von der Infantrie,Q506792,,,Johann Gottfried Seebach,Johann Gottfried Seebach,unverändert,,,,,,,,,,,,,,
Hauptleute von der Infantrie,Q506792,,Q507880,,,weg,Adjudant,,,,,,,,,,,,,
Hauptleute von der Infantrie,Q506792,,Q507882,,,weg,,,,,,,,,,,,,,
Hauptleute von der Infantrie,Q506792,,,,,weg,,,,,,,,,,,,,,
Hauptleute von der Infantrie,Q506792,,Q507727,August Christian Wilhelm von Linsing,August Christian Wilhelm von Linsing,unverändert,,,,,,,,,,,,,,
Hauptleute von der Infantrie,Q506792,,,August Wilhelm Ruhkopf,August Wilhelm Ruhkopf,unverändert,,,,,,,,,,,,,,
Hauptleute von der Infantrie,Q506792,,,Johann Ludwig Tenscher von Lintzfeld,Johann Ludwig Tenscher von Lintzfeld,unverändert,,,,,,,,,,,,,,
Hauptleute von der Infantrie,Q506792,,,Philipp Ceba,Philipp Ceba,unverändert,,,,,,,,,,,,,,
Hauptleute von der Infantrie,Q506792,,,Wilhelm Graf des Portes,Wilhelm Graf des Portes,unverändert,,,,,,,,,,,,,,
Hauptleute von der Infantrie,Q506792,,,Basilius Amadens von Gleichenstein,Basilius Amadens von Gleichenstein,unverändert,,,,,,,,,,,,,,
Hauptleute von der Infantrie,Q506792,,Q507836,,,weg,,,,,,,,,,,,,,
Hauptleute von der Infantrie,Q506792,,Q507373,,,weg,,,,,,,,,,,,,,
Hauptleute von der Infantrie,Q506792,,Q507756,,,weg,,,,,,,,,,,,,,
Hauptleute von der Infantrie,Q506792,,Q507606,Georg Christian Heym,Georg Christian Heym,unverändert,,,,,,,,,,,,,,
Hauptleute von der Infantrie,Q506792,,Q260643,,,unverändert,,,,,,,,,,,,,,
Hauptleute von der Infantrie,Q506792,,Q507992,Johann Andreas von Selzer,Johann Andreas von Selzer,unverändert,,,,,,,,,,,,,,
Hauptleute von der Infantrie,Q506792,,,Johann Gottfried Heidenreich,Johann Gottfried Heidenreich,unverändert,,,,,,,,,,,,,,
Hauptleute von der Infantrie,Q506792,,,,Johann Ernst Ludwig Wenig,neu,,,,,,,,,Johann,Ernst,Ludwig,,,Wenig
Hauptleute von der Infantrie,Q506792,,Q507358,Julius Alexander Sachsen,Julius Alexander Sachsen,unverändert,,,,,,,,,,,,,,
Hauptleute von der Infantrie,Q506792,,Q507839,Johann Christoph von Vippach,Johann Christoph von Vippach,unverändert,,,,,,,,,,,,,,
Hauptleute von der Infantrie,Q506792,,Q507138,Friedrich Wilhelm Leberecht von Steding,Friedrich Wilhelm Leberecht von Steding,unverändert,Capitain Leutnant,,,,,,,,,,,,,
Hauptleute von der Infantrie,Q506792,,Q394938,Rudolph von Bünau,Rudolph von Bünau,unverändert,,,,,,,,,,,,,,
Hauptleute von der Infantrie,Q506792,,Q507808,Hanß Ulrich August von Döring,Hanß Ulrich August von Döring,unverändert,,,,,,,,,,,,,,
Hauptleute von der Infantrie,Q506792,,Q192589,,,weg,,,,,,,,,,,,,,
Rittmeisters und Capiitains von der Cavallerie,Q506815,,Q507048,,,weg,Rittmeister bei der Leibgarde zu Pferde,,,,,,,,,,,,,
Rittmeisters und Capiitains von der Cavallerie,Q506815,,,,,neu,,,,,,,,,,,,,,
Rittmeisters und Capiitains von der Cavallerie,Q506815,,Q507541,,,weg,,,,,,,,,,,,,,
Rittmeisters und Capiitains von der Cavallerie,Q506815,,Q507730,,,weg,,,,,,,,,,,,,,
